id,title,date,domain_primary,domain_secondary,reasoning_skills,puzzle_format,question,answer_only,explanation,difficulty,quality_status,requires_assets,assets,evaluation
puzzle-1c161e18726ab74d2560,Block Party 4,2022-06,grid_deduction,logic_constraints | number_theory,constraint_propagation | exact_arithmetic | backtracking_search | proof_of_uniqueness,grid_fill | logic_grid | numeric_answer,"Fill each region with the numbers 1 through
N
, where
N
is the
number of cells in the region. For each number
K
in the grid, the
nearest
K
via taxicab distance
must be exactly
K
cells away.
Once the grid is completed, the answer to the puzzle is found as
follows: compute the product of the values in each row, and then take
the sum of these products.

[Question assets]
- assets/15a78872a8dfae71352a5d74b078a2fc4b4ca481b7ec9903e7e1a170d83b1185.png",24405360,"The completed grid is shown above; the sum of the products of the rows is
24405360
.
Congrats to this month’s solvers!

[Explanation assets]
- assets/3e175937c2126fce625edf2f47ae0cf0bbfebf5190012583cf33a033f4512560.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 111043, ""content_type"": ""image/png"", ""path"": ""assets/15a78872a8dfae71352a5d74b078a2fc4b4ca481b7ec9903e7e1a170d83b1185.png"", ""role"": ""question"", ""sha256"": ""15a78872a8dfae71352a5d74b078a2fc4b4ca481b7ec9903e7e1a170d83b1185""}, {""bytes"": 75871, ""content_type"": ""image/png"", ""path"": ""assets/3e175937c2126fce625edf2f47ae0cf0bbfebf5190012583cf33a033f4512560.png"", ""role"": ""explanation"", ""sha256"": ""3e175937c2126fce625edf2f47ae0cf0bbfebf5190012583cf33a033f4512560""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-23d91de67e568b694d2b,It's Symmetric 2,2021-07,grid_deduction,geometry_spatial | logic_constraints,constraint_propagation | symmetry_reduction | connected_components | spatial_visualization | proof_of_uniqueness,grid_shading | logic_grid | geometry_problem | numeric_answer,"Shade some of the cells in the grid above so that the region of shaded
cells is connected and symmetric in some way (either by rotation or
reflection). Some of the cells have been numbered. These cells are in
the shaded region, and the numbers denote the products of the number
of shaded cells one can “see” within the region, in each of the 4
cardinal directions, before encountering an unshaded cell. (As in the
example, above.)
The answer to this puzzle is the sum of the squares of the areas of
connected unshaded squares in the completed grid. (Squares are
“connected” if they are orthogonally adjacent.)

[Question assets]
- assets/cf33266fde8e5804079628855f716035324a91eb5cd987fa07d6b9362592a311.png",503,"The above image shows the shaded region, which exhibits 180-degree
symmetry about its center (which sneakily doesn’t coincide with the
center of the given grid). The sum of the squares of the area of the
connected unshaded regions comes to 503.
Congrats to this month’s solvers who successfully found the answer!

[Explanation assets]
- assets/b81b5dc864ac9f64e811fe99b12074c4cba1f5237d0bb17c81a2f962049d7737.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 96805, ""content_type"": ""image/png"", ""path"": ""assets/cf33266fde8e5804079628855f716035324a91eb5cd987fa07d6b9362592a311.png"", ""role"": ""question"", ""sha256"": ""cf33266fde8e5804079628855f716035324a91eb5cd987fa07d6b9362592a311""}, {""bytes"": 75633, ""content_type"": ""image/png"", ""path"": ""assets/b81b5dc864ac9f64e811fe99b12074c4cba1f5237d0bb17c81a2f962049d7737.png"", ""role"": ""explanation"", ""sha256"": ""b81b5dc864ac9f64e811fe99b12074c4cba1f5237d0bb17c81a2f962049d7737""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-26e3e9aea080863509ce,Hooks 10,2024-03,grid_deduction,logic_constraints | combinatorics,constraint_propagation | backtracking_search | grouping_partition | graph_connectivity | tiling_packing | proof_of_uniqueness,grid_fill | logic_grid | tiling_packing | numeric_answer,"The grid above can be partitioned into 9 L-shaped “hooks”. The largest is 9-by-9 (contains 17 squares), the next largest is 8-by-8 (contains 15 squares), and so on. The smallest hook is just a single square. Find where the hooks are located, and place nine 9’s in one of the hooks, eight 8’s in another, seven 7’s in another, and so on.
The filled squares must form a connected region. (Squares are “connected” if they are orthogonally adjacent.) Furthermore, every 2-by-2 region must contain at least one unfilled square.
The clues in the grid are placed in cells that are
not
filled in the completed grid. A number in the grid represents the
sum
of all values in orthogonally adjacent cells in the completed grid.
The answer to this puzzle is the product of the areas of the connected groups of empty squares in the completed grid.

[Question assets]
- assets/3159b5d742afa839e2ce6cb9649c2ef39f3d55d5efe887e063491e5e029f7da1.png",8400,"The above image shows the completed grid; the product of the areas of the empty regions is
8400
.
Congrats to this month’s solvers!

[Explanation assets]
- assets/008952f668de64e5e8980f4942093abc97f60daa3a4150aecd1922946488b685.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 114263, ""content_type"": ""image/png"", ""path"": ""assets/3159b5d742afa839e2ce6cb9649c2ef39f3d55d5efe887e063491e5e029f7da1.png"", ""role"": ""question"", ""sha256"": ""3159b5d742afa839e2ce6cb9649c2ef39f3d55d5efe887e063491e5e029f7da1""}, {""bytes"": 77629, ""content_type"": ""image/png"", ""path"": ""assets/008952f668de64e5e8980f4942093abc97f60daa3a4150aecd1922946488b685.png"", ""role"": ""explanation"", ""sha256"": ""008952f668de64e5e8980f4942093abc97f60daa3a4150aecd1922946488b685""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-2d69a87173400e032e29,Choco Banana,2023-07,grid_deduction,logic_constraints | graph_network,constraint_propagation | connected_components | backtracking_search | proof_of_uniqueness | exact_arithmetic,grid_shading | logic_grid | numeric_answer,"If we shade a subset of the cells in the above grid, we partition the
cells into orthogonally connected
regions
of shaded and unshaded
cells. The goal of this puzzle is to shade the cells so that
all regions of shaded cells are rectangular,
all regions of unshaded cells are
not
rectangular, and
all number clues in the grid give the size of the region (shaded or
unshaded) that the clue is in.
The answer to this puzzle is the product of the number of unshaded
cells in each row.
Below the grid is a smaller example puzzle with solution and answer
extraction.

[Question assets]
- assets/ebf62be699752c4808a786bddfbb4a2c3d1abbc7ff0847b46c80f1cd437bedce.png",809321103360,"The above image shows the shaded regions that satisfy the
requirements. The rows have unshaded cell counts 15, 6, 12, 9, 11, 12,
11, 7, 8, 16, 8, and 8 which multiply to
809321103360
.
Congrats to this month’s solvers who successfully completed the puzzle!

[Explanation assets]
- assets/248cf04a155bd5aa25fd63cae72d1573f9534a4af81bd2669d887ddd39c087d5.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 168203, ""content_type"": ""image/png"", ""path"": ""assets/ebf62be699752c4808a786bddfbb4a2c3d1abbc7ff0847b46c80f1cd437bedce.png"", ""role"": ""question"", ""sha256"": ""ebf62be699752c4808a786bddfbb4a2c3d1abbc7ff0847b46c80f1cd437bedce""}, {""bytes"": 31184, ""content_type"": ""image/png"", ""path"": ""assets/248cf04a155bd5aa25fd63cae72d1573f9534a4af81bd2669d887ddd39c087d5.png"", ""role"": ""explanation"", ""sha256"": ""248cf04a155bd5aa25fd63cae72d1573f9534a4af81bd2669d887ddd39c087d5""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-2f0d5adc70b07f09a6ff,Fences 2,2024-09,grid_deduction,geometry_spatial | graph_network | logic_constraints,constraint_propagation | spatial_visualization | pathfinding | symmetry_reduction | constructive_search,logic_grid | path_route | geometry_problem | numeric_answer,"A field is divided into hexagonal cells of width 1. Some of the cells contain “posts” at
their center. Each post is represented in the field (grid) by a number. Construct one or
more fences emanating from each post, such that the total length of fence connected to a
post equals the number given. Fences are straight line segments with integer length and
can only intersect cell walls at right angles. Fences from different posts may not touch,
nor may a fence from one post touch a different post.
The goal of this puzzle is to build your fences in such a manner that it is possible to
draw a
closed loop
through some of the
remaining empty cells
. The loop may only
make 120-degree turns, and it must visit each of the six colored regions. Finally, the
loop must be
symmetric
in some way (either via rotation or reflection).
As in the example, the loop must be rectilinear, passing through the centers of adjacent
empty cells.
Once you have completed the loop, determine the number of cells it visits in each of the
six colored regions. The answer to this month’s puzzle is the
product
of these six
values.

[Question assets]
- assets/8453fa76a60775cf5f1e68ed6fdfac78908d093ae096f29a345e352c45c08d9b.png","404,320","The configuration of posts that permits a symmetric loop, passing through all six colored regions and making only 120-degree turns, is shown above. The product of the number of cells visited by the loop in each of the six regions is
404,320
.
Congrats to those of you who solved this month’s puzzle!

[Explanation assets]
- assets/38e5022b063e4a5ff9a3852c36e89ef878726eadd9a1340aef29a05a201f6672.jpg","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 579503, ""content_type"": ""image/png"", ""path"": ""assets/8453fa76a60775cf5f1e68ed6fdfac78908d093ae096f29a345e352c45c08d9b.png"", ""role"": ""question"", ""sha256"": ""8453fa76a60775cf5f1e68ed6fdfac78908d093ae096f29a345e352c45c08d9b""}, {""bytes"": 567685, ""content_type"": ""image/jpeg"", ""path"": ""assets/38e5022b063e4a5ff9a3852c36e89ef878726eadd9a1340aef29a05a201f6672.jpg"", ""role"": ""explanation"", ""sha256"": ""38e5022b063e4a5ff9a3852c36e89ef878726eadd9a1340aef29a05a201f6672""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-2f2d92c19df1dea02c20,Number Cross 2,2015-08,grid_deduction,number_theory | logic_constraints,digit_constraints | constraint_propagation | exact_arithmetic | backtracking_search | proof_of_uniqueness,crossnumber | grid_fill | logic_grid | numeric_answer,"Fill the cells in this crossword with the digits 1 through 9 (no zeroes). Each
clue in this crossword represents either the sum of the digits or the product of
the digits in its corresponding answer — it’s up to you to decide which. The
clue could potentially represent both the sum and the product, if the sum and
product are the same. Digits can be repeated within an answer, and answers can
be repeated in the grid.
As your answer, submit the sum of all of the digits you entered into the
completed grid.

[Question assets]
- assets/fa0316e16bcbee179579b7bce0a3371da253dd4796b74dd622561b7904d23d4e.png",276,"The solution to this month’s puzzle is presented here, and the sum of the digits
of the grid is 276. Congratulations to all of the correct solvers, especially
Sherry Zhang, this month’s winner of a the puzzle publisher t-shirt!

[Explanation assets]
- assets/502fcaf0b6eb026adaa509e6cef4b4b4188f648c57ad4ee720889b991593c257.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 19845, ""content_type"": ""image/png"", ""path"": ""assets/fa0316e16bcbee179579b7bce0a3371da253dd4796b74dd622561b7904d23d4e.png"", ""role"": ""question"", ""sha256"": ""fa0316e16bcbee179579b7bce0a3371da253dd4796b74dd622561b7904d23d4e""}, {""bytes"": 15221, ""content_type"": ""image/png"", ""path"": ""assets/502fcaf0b6eb026adaa509e6cef4b4b4188f648c57ad4ee720889b991593c257.png"", ""role"": ""explanation"", ""sha256"": ""502fcaf0b6eb026adaa509e6cef4b4b4188f648c57ad4ee720889b991593c257""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-32167246426aa5f0c891,Twenty Four Seven,2018-06,grid_deduction,logic_constraints | combinatorics,constraint_propagation | backtracking_search | connected_components | exact_arithmetic | proof_of_uniqueness,grid_fill | logic_grid | numeric_answer,"The grid is incomplete. Place numbers in some of the empty cells above so that
in total the grid contains one 1, two 2’s, etc., up to seven 7’s. Furthermore,
each row and column must contain exactly 4 numbers which sum to 20. Finally, the
numbered cells must form a connected region, but every 2-by-2 subsquare in the
completed grid must contain at least one empty cell.
The answer to this puzzle is the product of the areas of the connected groups of
orthogonally adjacent empty squares in the completed grid.

[Question assets]
- assets/7dec896ec0471c894d26e3994608d4a7ab71e892041c13c705991770b72e2f9d.png",240,"The completed grid is shown above. The product of the areas of the regions
of blank squares is
240
.
Congrats to everyone who solved this month’s puzzle!

[Explanation assets]
- assets/84bd7ee92f87ecc4739b57c44595b8e6467469f0bfc629d92ed89c22330b324e.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 26621, ""content_type"": ""image/png"", ""path"": ""assets/7dec896ec0471c894d26e3994608d4a7ab71e892041c13c705991770b72e2f9d.png"", ""role"": ""question"", ""sha256"": ""7dec896ec0471c894d26e3994608d4a7ab71e892041c13c705991770b72e2f9d""}, {""bytes"": 29301, ""content_type"": ""image/png"", ""path"": ""assets/84bd7ee92f87ecc4739b57c44595b8e6467469f0bfc629d92ed89c22330b324e.png"", ""role"": ""explanation"", ""sha256"": ""84bd7ee92f87ecc4739b57c44595b8e6467469f0bfc629d92ed89c22330b324e""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-3a3ef4afc95c58547ee8,Hall of Mirrors 2,2023-12,grid_deduction,geometry_spatial | cryptography_ciphers | mixed_meta,ray_tracing | constraint_propagation | encoding_decoding | meta_extraction | spatial_visualization,grid_fill | path_route | cryptogram | meta_puzzle,"[Question assets]
- assets/b09fb33b381f683070fcccad814409206aa192ac917266853a82798da190fab0.png",SEASON’S GREETINGS,"This month’s puzzle was a callback to not one but
two
older website puzzles. The first
Hall of Mirrors
puzzle focused on the idea of bouncing a ray of light off a series of mirrors placed inside a grid. As many solvers found, it was possible to have a ray of light reflecting across a series of mirrors, with both ends hitting perpendicular (and just off-center) mirrors.
But what to do next? Well, similar to
another
puzzle from the vault,
Crosswords
, the ultimate goal was to find a message within a completed picture, and to do so without any other help or instructions.
And so for this grid: the path of light passes through each of the sixteen white 3-by-3 regions, through their centers, and at angles that are multiples of π/8. This corresponds to
flag semaphore lettering
. (Weakly alluded to by the yellow and red coloring of the boundary cells.) When translated, and noting the extra orange segment (above) is an apostrophe, not a mirror, we get the answer to this month’s puzzle,
SEASON’S GREETINGS
.

[Explanation assets]
- assets/bbda4ddd0d028a37d4e9d9e69fa39fc4fce02f2e23b32008a2aea2c754d36f00.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 149964, ""content_type"": ""image/png"", ""path"": ""assets/b09fb33b381f683070fcccad814409206aa192ac917266853a82798da190fab0.png"", ""role"": ""question"", ""sha256"": ""b09fb33b381f683070fcccad814409206aa192ac917266853a82798da190fab0""}, {""bytes"": 164542, ""content_type"": ""image/png"", ""path"": ""assets/bbda4ddd0d028a37d4e9d9e69fa39fc4fce02f2e23b32008a2aea2c754d36f00.png"", ""role"": ""explanation"", ""sha256"": ""bbda4ddd0d028a37d4e9d9e69fa39fc4fce02f2e23b32008a2aea2c754d36f00""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-3fd56816c394cfecef8f,Subtiles,2018-10,grid_deduction,geometry_spatial | logic_constraints,tiling_packing | constraint_propagation | symmetry_reduction | backtracking_search | proof_of_uniqueness,grid_fill | tiling_packing | logic_grid | numeric_answer,"Place an integer between 1 and 17 into some of the empty cells in the grid. When
completed, the grid should have one 1, two 2’s, etc., up to seventeen 17’s.
Furthermore, for all:
N
larger than 1, the squares marked
N
must form a connected
N
-omino whose shape “contains” the (
N
−1)-omino determined by the (
N
−1)’s.
(Reflections and rotations are allowed. Some of the cells have already been
labeled.
The answer to this puzzle is the product of the areas of the empty regions in
the completed grid.

[Question assets]
- assets/b69ea74291c498e23c989df9a67d11f3c83eec98633360904ef84386b4340f17.png",256,"The unique configuration that satisfies the “sub-tiles” property is shown above; the product of the areas of the empty regions is
256
. Congrats to this
month’s solvers!

[Explanation assets]
- assets/8559a4ae26eaae817acde5de810ec831978a4e12d099f5b83327e1220a84c57f.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 47131, ""content_type"": ""image/png"", ""path"": ""assets/b69ea74291c498e23c989df9a67d11f3c83eec98633360904ef84386b4340f17.png"", ""role"": ""question"", ""sha256"": ""b69ea74291c498e23c989df9a67d11f3c83eec98633360904ef84386b4340f17""}, {""bytes"": 146158, ""content_type"": ""image/png"", ""path"": ""assets/8559a4ae26eaae817acde5de810ec831978a4e12d099f5b83327e1220a84c57f.png"", ""role"": ""explanation"", ""sha256"": ""8559a4ae26eaae817acde5de810ec831978a4e12d099f5b83327e1220a84c57f""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-465da330e35571758336,KenKen (Concatenated),2017-05,grid_deduction,logic_constraints | number_theory,latin_square_reasoning | constraint_propagation | digit_constraints | backtracking_search | exact_arithmetic,latin_square | grid_fill | logic_grid | numeric_answer,"A variant of KenKen: fill each cell with a digit between 1 and 9 so that each
row and column contains each digit once. Like a normal KenKen puzzle, the
numbers within each region should form the indicated amount under the given
operation. However, when calculating, horizontally adjacent cells within a
region should be concatenated to form a single number. (E.g., a 2 next to a 3
would become a 23).
The answer to this month’s puzzle is the sum of the largest number in each
region. (Still using concatenation: the largest number in a region may comprise
1, 2, or 3 digits.)

[Question assets]
- assets/06c29f8abccd6c2ab4eebd86679d1159cf375320d2d5fdaa19ec0b3f5c8c3c50.png",4282,"The answer to May 2017’s puzzle is
4282
, and the completed puzzle is presented
here. Congratulations to everyone who submitted the correct answer!

[Explanation assets]
- assets/435f66ba287cef16766967b763aaa807ce9481b5685bd68d258b08cf4ab6ed7a.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 47617, ""content_type"": ""image/png"", ""path"": ""assets/06c29f8abccd6c2ab4eebd86679d1159cf375320d2d5fdaa19ec0b3f5c8c3c50.png"", ""role"": ""question"", ""sha256"": ""06c29f8abccd6c2ab4eebd86679d1159cf375320d2d5fdaa19ec0b3f5c8c3c50""}, {""bytes"": 49049, ""content_type"": ""image/png"", ""path"": ""assets/435f66ba287cef16766967b763aaa807ce9481b5685bd68d258b08cf4ab6ed7a.png"", ""role"": ""explanation"", ""sha256"": ""435f66ba287cef16766967b763aaa807ce9481b5685bd68d258b08cf4ab6ed7a""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-46f4132705d06541da14,Block Party 3,2019-09,grid_deduction,logic_constraints | number_theory,constraint_propagation | exact_arithmetic | backtracking_search | proof_of_uniqueness,grid_fill | logic_grid | numeric_answer,"Fill each region with the digits 1 though
N
, where
N
is the number of
cells in the given region. For every cell in the grid, if
K
denotes
the number in that cell, then the nearest value of
K
(looking only
horizontally or vertically) must be located
exactly
K
cells away. (As
in the example.) Some of the cells have already been filled in.
Once the grid is completed, take the largest “horizontally
concatenated number” from each region and compute the sum of these
values.
Enter this sum as your answer.
Good luck!

[Question assets]
- assets/7d63b432a06a157acdd825a521e419a58987540584cc19f0686ca08014738aec.png",6092,"The completed grid is shown above; the sum of the largest horizontally concatenated number in each region is
6092
.
Congrats to this month’s solvers!

[Explanation assets]
- assets/8fbee9033aaa046879fd85f40c43263aa2f6cba4d77324a9c06bf8d45cda3c1a.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 41065, ""content_type"": ""image/png"", ""path"": ""assets/7d63b432a06a157acdd825a521e419a58987540584cc19f0686ca08014738aec.png"", ""role"": ""question"", ""sha256"": ""7d63b432a06a157acdd825a521e419a58987540584cc19f0686ca08014738aec""}, {""bytes"": 52660, ""content_type"": ""image/png"", ""path"": ""assets/8fbee9033aaa046879fd85f40c43263aa2f6cba4d77324a9c06bf8d45cda3c1a.png"", ""role"": ""explanation"", ""sha256"": ""8fbee9033aaa046879fd85f40c43263aa2f6cba4d77324a9c06bf8d45cda3c1a""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-52fab687a3a61b5a662c,Hooks #4,2018-08,grid_deduction,logic_constraints | combinatorics,constraint_propagation | backtracking_search | grouping_partition | graph_connectivity | tiling_packing | proof_of_uniqueness,grid_fill | logic_grid | tiling_packing | numeric_answer,"The grid presented here can be partitioned into 9 L-shaped “hooks”. The largest
is 9-by-9 (contains 17 squares), the next largest is 8-by-8 (contains 15
squares), and so on. The smallest hook is just a single square. Find where the
hooks are located, and place nine 9’s in the largest hook, eight 8’s in the
next-largest, etc., down to one 1 in the smallest hook.
The filled squares must form a connected region. (Squares are “connected” if
they are orthogonally adjacent.)
A number outside the grid indicates the sum of the products of consecutive
groups of squares in that row or column. (As shown in the example.
The answer to this puzzle is the product of the areas of the connected groups of
empty squares in the completed grid.

[Question assets]
- assets/ee1b1f0ec679bde3e0049ecbeb33cffaad0b8c61b1606c3e409aeb92ae096f01.png",6000,"The completed grid is shown to the left. The product of the areas of the regions
of blank squares is
6000
.
Congrats to everyone who solved this month’s puzzle!

[Explanation assets]
- assets/97d0d049a594d9f97380bffd64559273b234b3a88058045d173f8619323b36af.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 74806, ""content_type"": ""image/png"", ""path"": ""assets/ee1b1f0ec679bde3e0049ecbeb33cffaad0b8c61b1606c3e409aeb92ae096f01.png"", ""role"": ""question"", ""sha256"": ""ee1b1f0ec679bde3e0049ecbeb33cffaad0b8c61b1606c3e409aeb92ae096f01""}, {""bytes"": 76584, ""content_type"": ""image/png"", ""path"": ""assets/97d0d049a594d9f97380bffd64559273b234b3a88058045d173f8619323b36af.png"", ""role"": ""explanation"", ""sha256"": ""97d0d049a594d9f97380bffd64559273b234b3a88058045d173f8619323b36af""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-54c561168e40ca1d54a0,Tile and Trouble,2014-05,grid_deduction,geometry_spatial | logic_constraints,tiling_packing | constraint_propagation | exact_arithmetic | connected_components | proof_of_uniqueness,grid_fill | tiling_packing | logic_grid | numeric_answer,"Add square tiles to the 12-by-12 grid so that the total points in each row and
each column matches the corresponding value outside the grid.
A tile can have any side length (e.g., 1-by-1, 2-by-2, 3-by-3, etc.)
Every cell within an
n
-by-
n
tile is worth
n
points.
Tiles may not overlap. Not every cell in the 12-by-12 grid needs to be inside
one of the tiles.
For your answer, submit the product of the areas of each contiguous empty
space in the solved grid.

[Question assets]
- assets/3ac8a9405ff326a38306ca7ddda5b815c49035cd004c8966d6e9315cc7a3575f.png",20160,"The completed grid is shown above; the product of the areas of the empty regions is
20160
.
Congratulations to Katie Rue, this month’s randomly chosen winner, and recipient of a the puzzle publisher t-shirt!

[Explanation assets]
- assets/0b89538558bf0377ed0d58780dfa03a0731f3141feb7355cb704de8c4ec5baba.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 207110, ""content_type"": ""image/png"", ""path"": ""assets/3ac8a9405ff326a38306ca7ddda5b815c49035cd004c8966d6e9315cc7a3575f.png"", ""role"": ""question"", ""sha256"": ""3ac8a9405ff326a38306ca7ddda5b815c49035cd004c8966d6e9315cc7a3575f""}, {""bytes"": 157037, ""content_type"": ""image/png"", ""path"": ""assets/0b89538558bf0377ed0d58780dfa03a0731f3141feb7355cb704de8c4ec5baba.png"", ""role"": ""explanation"", ""sha256"": ""0b89538558bf0377ed0d58780dfa03a0731f3141feb7355cb704de8c4ec5baba""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-5719100cdbf5d8290499,Split Division 2,2021-11,grid_deduction,number_theory | logic_constraints,digit_constraints | gcd_reasoning | constraint_propagation | backtracking_search | exact_arithmetic,crossnumber | logic_grid | numeric_answer,"Two long division problems were calculated, and both problems had the
exact same shape. At some places, the digits from the two problems
were both positive and had a greatest common divisor that was larger
than 1.
All
of those spots are marked with their respective GCDs.
The answer to this puzzle is the
sum
of the two 7-digit dividends in
the completed long division problems.

[Question assets]
- assets/263c3ec429f50cd380a0ecebed83000992869ea664b7f056c662a844949a80eb.png",6467972,"The above image shows the two division problems for which
all
of
the GCDs larger than 1 are as specified in the original puzzle. The
sum of the two seven-digit dividends is
6467972
.
Congrats to this month’s solvers who successfully split the division!

[Explanation assets]
- assets/7b3661c5098ec341d63eace1808201c6db46191e8ce9f20048d4d16350270be3.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 18067, ""content_type"": ""image/png"", ""path"": ""assets/263c3ec429f50cd380a0ecebed83000992869ea664b7f056c662a844949a80eb.png"", ""role"": ""question"", ""sha256"": ""263c3ec429f50cd380a0ecebed83000992869ea664b7f056c662a844949a80eb""}, {""bytes"": 79301, ""content_type"": ""image/png"", ""path"": ""assets/7b3661c5098ec341d63eace1808201c6db46191e8ce9f20048d4d16350270be3.png"", ""role"": ""explanation"", ""sha256"": ""7b3661c5098ec341d63eace1808201c6db46191e8ce9f20048d4d16350270be3""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
